Tomb Raider: Legend,"Ação & Aventura, Plataforma",Crystal Dynamics,Eidos Interactive,11 de abril de 2006,7 de abril de 2006,5 de outubro de 2006,22 de novembro de 2013
Tomb Raider: Underworld,"Ação & Aventura, Plataforma",Crystal Dynamics,Eidos Interactive,18 de novembro de 2008,21 de novembro de 2008,29 de janeiro de 2009,22 de novembro de 2013
Tomoyo After: It's a Wonderful Life CS Edition,"Romance visual, Adulto",Key,Prototype,Não lançado,Não lançado,22 de outubro de 2010,22 de novembro de 2013
Tony Hawk: Ride,Esportes,Robomodo,Activision,17 de novembro de 2009,20 de novembro de 2009,Não lançado,22 de novembro de 2013
Tony Hawk: Shred,Esportes,Robomodo,Activision,26 de outubro de 2010,29 de outubro de 2010,Não lançado,22 de novembro de 2013
Tony Hawk's American Wasteland,Esportes,Neversoft,Activision,22 de novembro de 2005[1],2 de dezembro de 2005,Não lançado,Não lançado
Tony Hawk's Pro Skater 5,Esportes,Robomodo,Activision,15 de dezembro de 2015,15 de dezembro de 2015,Não lançado,22 de novembro de 2013
Tony Hawk's Project 8,Esportes,Neversoft,"Activision, Spike JP",7 de novembro de 2006,17 de novembro de 2006,29 de novembro de 2006,22 de novembro de 2013
Tony Hawk's Proving Ground,Esportes,Neversoft,Activision,15 de outubro de 2007,2 de novembro de 2007,Não lançado,22 de novembro de 2013
Too Human,RPG de ação,Silicon Knights,Microsoft Game Studios,19 de agosto de 2008,29 de agosto de 2008,28 de agosto de 2008,22 de novembro de 2013
Top Gun: Hard Lock,"Esportes, Simulador de combate aéreo",Headstrong Games,505 Games,6 de março de 2012,6 de março de 2012,Não lançado,22 de novembro de 2013
Top Spin 2,Esportes,Indie Built,2K Sports,29 de março de 2006,7 de abril de 2006,13 de agosto de 2006,22 de novembro de 2013
Top Spin 3,Esportes,PAM Development,2K Sports,23 de junho de 2008,20 de junho de 2008,30 de julho de 2009,22 de novembro de 2013
Top Spin 4,Esportes,2K Czech,2K Sports,15 de março de 2011,18 de março de 2011,30 de março de 2011,22 de novembro de 2013
Tornado Outbreak[nota 68],Ação,Loose Cannon Studios,Konami,15 de setembro de 2009,15 de setembro de 2009,Não lançado,22 de novembro de 2013
Tour de France 2011,"Esportes, Corria",Cyanide,Focus Home Interactive,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Tour de France 2012,"Esportes, Corria",Cyanide,Focus Home Interactive,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Tour de France 2013: 100 Edition,Esportes,Cyanide,Focus Home Interactive,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Toy Story 3: The Video Game,Plataforma,Avalanche Software,Disney Interactive Studios,15 de junho de 2010,16 de julho de 2010,8 de julho de 2010,22 de novembro de 2013
Toy Story Mania!,Jogo em grupo,"Papaya Studio, High Voltage Software",Disney Interactive Studios,30 de novembro de 2012,30 de novembro de 2012,Não lançado,22 de novembro de 2013
Transformers: Devastation,Ação & Beat 'em up,PlatinumGames,Activision,6 de outubro de 2015,9 de outubro de 2015,6 de outubro de 2015,22 de novembro de 2013
Transformers: Fall of Cybertron,Tiro em terceira pessoa,High Moon Studios,Activision,21 de agosto de 2012,24 de agosto de 2012,21 de agosto de 2012,22 de novembro de 2013
Transformers: Revenge of the Fallen,Tiro em terceira pessoa,Luxoflux,Activision,23 de junho de 2009,26 de junho de 2009,Não lançado,22 de novembro de 2013
Transformers: Rise of the Dark Spark,Tiro em terceira pessoa,Edge of Reality,Activision,20 de junho de 2014,20 de junho de 2014,20 de junho de 2014,22 de novembro de 2013
Transformers: The Game,Tiro em terceira pessoa,Traveller's Tales,Activision,26 de junho de 2007,20 de julho de 2007,Não lançado,22 de novembro de 2013
Transformers: War for Cybertron,Tiro em terceira pessoa,High Moon Studios,Activision,22 de junho de 2010,25 de junho de 2010,Não lançado,22 de novembro de 2013
Triple Pack - Outland / From Dust / Beyond Good & Evil HD,Arcade,Ubisoft,Ubisoft,Não lançado,13 de março de 2011,Não lançado,Não lançado
Trivial Pursuit,Jogo de tabuleiro,Electronic Arts,Electronic Arts,10 de março de 2009,13 de março de 2009,Não lançado,22 de novembro de 2013
Tron: Evolution,Ação & Aventura,Propaganda Games,Disney Interactive Studios,1 de novembro de 2010,1 de novembro de 2010,Não lançado,22 de novembro de 2013
Tropico 3,Simulador de construção e gerenciamento,Haemimont Games,Kalypso Media,16 de fevereiro de 2010,13 de novembro de 2009,Não lançado,22 de novembro de 2013
Tropico 4,Simulador de construção e gerenciamento,Haemimont Games,"Kalypso Media, FX Interactive (IT e ES)",30 de agosto de 2011,26 de agosto de 2011,Não lançado,22 de novembro de 2013
Tropico 5,Simulador de construção e gerenciamento,Haemimont Games,"Kalypso Media, FX Interactive (IT e ES)",11 de novembro de 2014,11 de novembro de 2014,11 de novembro de 2014,22 de novembro de 2013
Truth or Lies: Someone will get caugth,Jogo em grupo,Big Ant Studios,THQ,14 de setembro de 2010,12 de novembro de 2010,Não lançado,22 de novembro de 2013
Turbo: Super Stunt Squad,"Ação, Corria",Monkey Bar Games,D3 Publisher,16 de julho de 2013,16 de julho de 2013,Não lançado,22 de novembro de 2013
Turning Point: Fall of Liberty,Tiro em primeira pessoa,Spark Unlimited,Codemasters,26 de fevereiro de 2008,14 de março de 2008,Não lançado,22 de novembro de 2013
Turok,"Tiro em primeira pessoa, Ação",Propaganda Games,Buena Vista Games,5 de fevereiro de 2008,8 de fevereiro de 2008,10 de abril de 2008,22 de novembro de 2013
Two Worlds,RPG eletrônico,Reality Pump Studios,SouthPeak Games,23 de agosto de 2007,7 de setembro de 2007,Não lançado,22 de novembro de 2013
Two Worlds II,RPG eletrônico,Reality Pump Studios,SouthPeak Games,25 de janeiro de 2011,9 de novembro de 2010,Não lançado,22 de novembro de 2013
uDraw Pictionary,Jogo em grupo,Page 44 Studios,THQ,14 de novembro de 2010,24 de fevereiro de 2011,Não lançado,22 de novembro de 2013
uDraw Studio Instant Artist,Jogo em grupo,Pipeworks Studios,THQ,15 de novembro de 2011,18 de novembro de 2011,17 de novembro de 2011,22 de novembro de 2013
UEFA Champions League 2006–2007,Esportes,EA Canada,EA Sports,20 de março de 2007,23 de março de 2007,Não lançado,22 de novembro de 2013
UEFA Euro 2008,Esportes,EA Canada,EA Sports,19 de maio de 2008,15 de abril de 2008,Não lançado,22 de novembro de 2013
UFC 2009 Undisputed,Luta & Esporte,Yuke's,THQ,19 de maio de 2009,22 de maio de 2009,Não lançado,22 de novembro de 2013
UFC Undisputed 2010,Luta & Esporte,Yuke's,THQ,25 de maio de 2010,28 de maio de 2010,27 de maio de 2010,22 de novembro de 2013
UFC Undisputed 3,Luta & Esporte,Yuke's,THQ,14 de fevereiro de 2012,17 de fevereiro de 2012,Não lançado,22 de novembro de 2013
Ultimate Marvel vs. Capcom 3,Luta,Capcom,Capcom,15 de novembro de 2011,25 de novembro de 2011,17 de novembro de 2011,22 de novembro de 2013
Under Defeat HD (Deluxe Edition),Shoot 'em up,G.rev,"Rising Star Games, G.rev",Não lançado,9 de novembro de 2012,23 de fevereiro de 2012,Não lançado
Universe at War: Earth Assault,RTS,Petroglyph Games,Sega,25 de março de 2008,7 de março de 2008,Não lançado,22 de novembro de 2013
Unreal Tournament 3,Tiro em primeira pessoa,Epic Games,Midway Games,7 de julho de 2008,4 de julho de 2008,Não lançado,22 de novembro de 2013
Up,Ação & Aventura,Heavy Iron Studios,THQ,26 de maio de 2009,2 de outubro de 2009,Não lançado,22 de novembro de 2013
Vampire Rain,"Stealth, Survival Horror",Artoon,AQ Interactive,3 de julho de 2007,29 de junho de 2007,25 de janeiro de 2007,22 de novembro de 2013
Vancouver 2010,Esportes,Eurocom,Sega,12 de janeiro de 2010,15 de janeiro de 2010,Não lançado,22 de novembro de 2013
Vanquish,Tiro em terceira pessoa,PlatinumGames,Sega,19 de outubro de 2010,22 de outubro de 2010,21 de outubro de 2010,22 de novembro de 2013
Velvet Assassin,Stealth,Replay Studios,SouthPeak Games,28 de abril de 2009,8 de maio de 2009,Não lançado,22 de novembro de 2013
Venetica,RPG eletrônico,Deck13 Interactive GmbH,Rombax Games,11 de janeiro de 2011,18 de dezembro de 2009,Não lançado,22 de novembro de 2013
Viking: Battle for Asgard,"Hack and slash, Ação e aventura",Creative Assembly,Sega,25 de março de 2008,28 de março de 2008,Não lançado,22 de novembro de 2013
Virtua Fighter 5 Online[nota 69],Luta,Sega-AM2,Sega,30 de outubro de 2007,26 de outubro de 2007,6 de dezembro de 2007,22 de novembro de 2013
Virtua Tennis 2009,Esportes,Sumo Digital,Sega,2 de junho de 2009,22 de maio de 2009,Não lançado,22 de novembro de 2013
Virtua Tennis 3,Esportes,Sumo Digital,Sega,20 de março de 2007,23 de março de 2007,Não lançado,22 de novembro de 2013
Virtua Tennis 4,Esportes,SEGA-AM3,Sega,10 de maio de 2011,29 de abril de 2011,30 de junho de 2011,22 de novembro de 2013
Viva Piñata,Simulação,Rare,Microsoft Game Studios,9 de novembro de 2006,1 de dezembro de 2006,11 de janeiro de 2007,22 de novembro de 2013
Viva Piñata: Party Animals,Simulação,Krome Studios,Microsoft Game Studios,30 de outubro de 2007,16 de novembro de 2007,6 de dezembro de 2007,22 de novembro de 2013
Viva Piñata: Trouble in Paradise,Simulação,Rare,Microsoft Game Studios,2 de setembro de 2008,5 de setembro de 2008,11 de setembro de 2008,22 de novembro de 2013
W.L.O. Sekai Renai Kikō,Romance visual,5pb./Akabeisoft2,5pb.,Não lançado,Não lançado,3 de junho de 2010,22 de novembro de 2013
WALL-E,Plataforma,Heavy Iron Studios,THQ,24 de junho de 2008,4 de julho de 2008,Não lançado,22 de novembro de 2013
Wanted: Weapons of Fate,Tiro em terceira pessoa,Grin,Warner Bros. Interactive Entertainment,24 de março de 2009,3 de abril de 2009,25 de junho de 2009,22 de novembro de 2013
"Warhammer 40,000: Space Marine","Ação, Tiro em terceira pessoa",Relic Entertainment,THQ,6 de setembro de 2011,9 de setembro de 2011,Não lançado,22 de novembro de 2013
Warhammer: Battle March[nota 70],RTT,Namco Bandai Games,Namco Bandai Games,2 de setembro de 2008,12 de setembro de 2008,Não lançado,22 de novembro de 2013
Warriors Orochi 2[nota 71],Hack and slash,Omega Force,Koei,23 de setembro de 2008,19 de setembro de 2008,4 de setembro de 2008,22 de novembro de 2013
Warriors Orochi 3[nota 72],Hack and slash,Omega Force,Tecmo Koei,20 de março de 2012,6 de abril de 2012,22 de dezembro de 2011,22 de novembro de 2013
Warriors Orochi[nota 73],Hack and slash,Omega Force,Koei,18 de setembro de 2007,21 de setembro de 2007,21 de março de 2007,22 de novembro de 2013
Warriors: Legends of Troy,Hack and slash,Koei Canada,Tecmo Koei,Não lançado,Não lançado,26 de maio de 2011,22 de novembro de 2013
WarTech: Senko no Ronde,"Luta, Shoot 'em up",G.rev,Ubisoft,29 de maio de 2007,8 de junho de 2007,27 de julho de 2006,22 de novembro de 2013
Watch Dogs,"Ação & Aventura, Mundo aberto, Stealth",Ubisoft Montreal,Ubisoft,27 de maio de 2014,27 de maio de 2014,27 de maio de 2014,22 de novembro de 2013
Watchmen: The End Is Nigh Parts 1 and 2,"Beat 'em up, Ação",Deadline Games,Warner Bros. Interactive Entertainment,21 de julho de 2009,24 de julho de 2009,Não lançado,22 de novembro de 2013
Way of the Samurai 3,Ação & Aventura,Acquire,Spike,20 de outubro de 2009,12 de março de 2010,26 de fevereiro de 2009,22 de novembro de 2013
Wet,"Tiro em terceira pessoa, Ação",Artificial Mind and Movement,Bethesda Softworks,15 de setembro de 2009,18 de setembro de 2009,Não lançado,22 de novembro de 2013
Wheel of Fortune,Trivia,Pipeworks Studios,THQ,16 de outubro de 2012,16 de outubro de 2012,Não lançado,22 de novembro de 2013
Wheelman,"Corrida & Ação, Mundo aberto",Tigon Studios,Midway Games,24 de março de 2009,27 de março de 2009,Não lançado,22 de novembro de 2013
Where the Wild Things Are,Plataforma,Amaze Entertainment,Warner Bros. Interactive Entertainment,13 de outubro de 2009,27 de novembro de 2009,Não lançado,22 de novembro de 2013
Winter Sports 2: The Next Challenge,Esportes,49 Games,Conspiracy Entertainment,16 de dezembro de 2008,27 de novembro de 2008,Não lançado,22 de novembro de 2013
Wipeout: Create & Crash,Esportes,Activision,Activision,15 de outubro de 2013,15 de outubro de 2013,Não lançado,Não lançado
Wolfenstein,Tiro em primeira pessoa,Raven Software,Activision,18 de agosto de 2009,21 de agosto de 2009,Não lançado,22 de novembro de 2013
Wolfenstein: The New Order,Tiro em primeira pessoa,MachineGames,Bethesda Softworks,20 de maio de 2014,23 de maio de 2014,22 de maio de 2014,22 de novembro de 2013
"World Championship Poker: Featuring Howard Lederer ""All In""",Poker,Crave Entertainment,Crave Entertainment,29 de agosto de 2006,30 de novembro de 2007,Não lançado,22 de novembro de 2013
World of Outlaws: Sprint Cars,Corrida,Big Ant Studios,THQ,9 de fevereiro de 2010,17 de junho de 2010,Não lançado,22 de novembro de 2013
World of Tanks XBox 360 Edition,Tiro em primeira pessoa,Microsoft Studios,WarGaming.net,12 de agosto de 2014,12 de agosto de 2014,Não lançado,22 de novembro de 2013
WRC 5: FIA World Rally Championship,Corrida,Kylotonn,Bigben Interactive,13 de outubro de 2015,13 de outubro de 2015,13 de outubro de 2015,13 de outubro de 2015
World Series of Poker 2008: Battle for the Bracelets,Poker,Left Field Productions,Activision,25 de setembro de 2007,30 de novembro de 2007,Não lançado,22 de novembro de 2013
World Series of Poker: Tournament of Champions,Poker,Left Field Productions,Activision,19 de setembro de 2006,10 de novembro de 2006,Não lançado,22 de novembro de 2013
World Snooker Championship 2007,Esportes,Dark Energy Digital,Sega Europe,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Worms Collection,Estratégia e Artilharia,Team17,Maximum Games,31 de agosto de 2012,31 de agosto de 2012,Não lançado,22 de novembro de 2013
WRC 2: FIA World Rally Championship,Corrida,Milestone S.r.l.,Black Bean Games,Não lançado,Não lançado,14 de outubro de 2011,14 de outubro de 2011
WRC 3: FIA World Rally Championship,Corrida,Milestone S.r.l.,Black Bean Games,Não lançado,Não lançado,13 de outubro de 2012,13 de dezembro de 2012
WRC 4: FIA World Rally Championship,Corrida,Milestone S.r.l.,Bigben Interactive,Não lançado,Não lançado,25 de outubro de 2013,22 de novembro de 2013
WRC FIA World Rally Championship,Corrida,Milestone S.r.l.,Black Bean Games,Não lançado,Não lançado,8 de outubro de 2010,7 de outubro de 2010
Wrestle Kingdom[nota 74],Luta & Esporte,Yuke's,Yuke's,Não lançado,Não lançado,22 de dezembro de 2005,22 de novembro de 2013
WSC REAL 09: World Snooker Championship,Esportes,Blade Interactive,Koch Media,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
WWE '12,Luta & Esporte,Yuke's,THQ,22 de novembro de 2011,25 de novembro de 2011,26 de janeiro de 2012,22 de novembro de 2013
WWE '13,Luta & Esporte,Yuke's,THQ,30 de novembro de 2012,1 de novembro de 2012,1 de novembro de 2012,22 de novembro de 2013
WWE 2K14,Luta & Esporte,Yuke's,2K Sports,29 de outubro de 2013,29 de outubro de 2013,29 de outubro de 2013,22 de novembro de 2013
WWE 2K15,Luta & Esporte,Yuke's,2K Sports,28 de outubro de 2014,31 de outubro de 2014,31 de outubro de 2014,22 de novembro de 2013
WWE 2K16,Luta & Esporte,Yuke's,2K Sports,27 de outubro de 2015,30 de outubro de 2015,30 de outubro de 2015,22 de novembro de 2013
WWE 2K17,Luta & Esporte,Yuke's,2K Sports,31 de outubro de 2016,30 de outubro de 2016,30 de outubro de 2016,22 de novembro de 2013
WWE All Stars,Luta & Esporte,THQ San Diego,THQ,29 de março de 2011,1 de abril de 2011,Não lançado,22 de novembro de 2013
WWE Legends of WrestleMania,Luta & Esporte,Yuke's,THQ,24 de março de 2009,20 de março de 2009,9 de julho de 2009,22 de novembro de 2013
WWE SmackDown vs. Raw 2007,Luta & Esporte,Yuke's,THQ,14 de novembro de 2006,10 de novembro de 2006,25 de janeiro de 2007,22 de novembro de 2013
WWE SmackDown vs. Raw 2008,Luta & Esporte,Yuke's,THQ,13 de novembro de 2007,9 de novembro de 2007,14 de fevereiro de 2008,22 de novembro de 2013
WWE SmackDown vs. Raw 2009,Luta & Esporte,Yuke's,THQ,11 de novembro de 2008,7 de novembro de 2008,22 de janeiro de 2009,22 de novembro de 2013
WWE SmackDown vs. Raw 2010,Luta & Esporte,Yuke's,THQ,20 de outubro de 2009,23 de outubro de 2009,28 de janeiro de 2010,22 de novembro de 2013
WWE SmackDown vs. Raw 2011,Luta & Esporte,Yuke's,THQ,26 de outubro de 2010,26 de outubro de 2010,Não lançado,22 de novembro de 2013
X-Blades,"Ação & Aventura, Hack and slash",Gaijin Entertainment,TopWare Interactive,10 de fevereiro de 2009,28 de janeiro de 2009,30 de abril de 2009,22 de novembro de 2013
Xbox Live Arcade Game Pack,Compilação,Compilação,Microsoft Games Studio,5 de setembro de 2009,15 de setembro de 2009,Não lançado,22 de novembro de 2013
Xbox Live Arcade Unplugged Vol. 1,Compilação,Compilação,Microsoft Games Studio,5 de setembro de 2006,15 de setembro de 2006,Não lançado,22 de novembro de 2013
XCOM: Enemy Unknown,"Estratégia por turnos, RTS",Firaxis Games,2K Games,9 de outubro de 2012,12 de outubro de 2012,Não lançado,22 de novembro de 2013
XCOM: Enemy Within,"Estratégia por turnos, RTS",Firaxis Games,2K Games,12 de novembro de 2013,15 de novembro de 2013,Não lançado,22 de novembro de 2013
X-Men Origins: Wolverine,Ação & Aventura,Raven Software,Activision,1 de maio de 2009,1 de maio de 2009,Não lançado,22 de novembro de 2013
